,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Pompage (MW),Bioénergies (MW),Ech. physiques (MW),production_totale,date
217,2093722.0,164136.0,1982164.0,23426.0,32260.0,351256.0,-32838.0,32402.0,-460762.0,2585644.0,2013-08-06
218,2045760.0,159374.0,2008807.0,35945.0,19861.0,362514.0,-28258.0,33798.0,-547939.0,2620299.0,2013-08-07
219,2016830.0,128412.0,1991727.0,39568.0,30249.0,385075.0,-33952.0,34890.0,-560849.0,2609921.0,2013-08-08
220,2001190.0,67689.0,2008728.0,76330.0,38431.0,393844.0,-41276.0,36511.0,-580758.0,2621533.0,2013-08-09
221,1828259.0,44538.0,1907748.0,49970.0,42616.0,300270.0,-66717.0,36570.0,-488360.0,2381712.0,2013-08-10
222,1724822.0,45273.0,1815509.0,27357.0,43218.0,264433.0,-62421.0,34805.0,-444927.0,2230595.0,2013-08-11
223,1980419.0,45800.0,1998917.0,40285.0,41851.0,331639.0,-29304.0,34081.0,-484571.0,2492573.0,2013-08-12
224,2008716.0,44704.0,2018174.0,41940.0,39132.0,309606.0,-32415.0,34277.0,-448426.0,2487833.0,2013-08-13
225,2007338.0,46577.0,2010865.0,34980.0,45607.0,329003.0,-28233.0,35676.0,-468853.0,2502708.0,2013-08-14
226,1821522.0,44116.0,1934258.0,15058.0,45231.0,239026.0,-61099.0,35935.0,-432728.0,2313624.0,2013-08-15
227,1968203.0,60939.0,1917820.0,23224.0,39791.0,253352.0,-39836.0,35298.0,-324070.0,2330424.0,2013-08-16
228,1872330.0,57216.0,1814034.0,57448.0,39886.0,213282.0,-46432.0,35884.0,-300679.0,2217750.0,2013-08-17
229,1777850.0,44177.0,1821687.0,73909.0,35660.0,178689.0,-61419.0,35590.0,-352127.0,2189712.0,2013-08-18
230,2049830.0,160044.0,1964565.0,62056.0,31411.0,245797.0,-32319.0,34810.0,-418222.0,2498683.0,2013-08-19
231,2086492.0,191216.0,1968230.0,44711.0,46221.0,257418.0,-29642.0,34775.0,-428182.0,2542571.0,2013-08-20
232,2104739.0,191547.0,1949719.0,38287.0,45776.0,296252.0,-31194.0,34700.0,-422027.0,2556281.0,2013-08-21
233,2130436.0,193963.0,1941752.0,58926.0,41461.0,291430.0,-27893.0,34395.0,-405359.0,2561927.0,2013-08-22
234,2139180.0,194577.0,1925912.0,35464.0,36446.0,302943.0,-26082.0,34813.0,-366619.0,2530155.0,2013-08-23
235,1923828.0,102262.0,1811766.0,88248.0,23977.0,217631.0,-54523.0,34493.0,-301738.0,2278377.0,2013-08-24
236,1791428.0,83451.0,1795707.0,58146.0,26531.0,207763.0,-55186.0,34734.0,-361449.0,2206332.0,2013-08-25
237,2138512.0,201208.0,1866418.0,40089.0,31106.0,267765.0,-27800.0,32171.0,-274230.0,2438757.0,2013-08-26
238,2228012.0,272796.0,1893190.0,40337.0,30512.0,299408.0,-29727.0,32936.0,-313253.0,2569179.0,2013-08-27
239,2240482.0,272664.0,1873330.0,42853.0,36093.0,282013.0,-30813.0,34372.0,-271796.0,2541325.0,2013-08-28
240,2257706.0,280240.0,1906348.0,20839.0,38447.0,262488.0,-30880.0,35068.0,-256625.0,2543430.0,2013-08-29
241,2239009.0,258484.0,1943739.0,27855.0,39445.0,221923.0,-26194.0,35219.0,-263235.0,2526665.0,2013-08-30
242,1971590.0,122724.0,1918138.0,47372.0,35247.0,188523.0,-47321.0,34611.0,-329404.0,2346615.0,2013-08-31
243,1834867.0,102101.0,1859169.0,62453.0,41745.0,174079.0,-70950.0,33821.0,-369234.0,2273368.0,2013-09-01
244,2220735.0,186441.0,1990371.0,44054.0,44161.0,249955.0,-27418.0,33080.0,-301556.0,2548062.0,2013-09-02
245,2306911.0,247735.0,2015259.0,23598.0,44844.0,305182.0,-24891.0,33476.0,-339981.0,2670094.0,2013-09-03
246,2343607.0,276378.0,1958390.0,33720.0,44196.0,296436.0,-26690.0,32389.0,-272957.0,2641509.0,2013-09-04
247,2348554.0,271781.0,1952543.0,40974.0,42434.0,293943.0,-26996.0,32451.0,-260315.0,2634126.0,2013-09-05
248,2292340.0,235471.0,1977761.0,45694.0,28670.0,276732.0,-23810.0,33898.0,-283782.0,2598226.0,2013-09-06
249,1987757.0,148419.0,1911875.0,27001.0,19773.0,211119.0,-44284.0,33997.0,-321709.0,2352184.0,2013-09-07
250,1848488.0,96154.0,1966359.0,32965.0,24076.0,215488.0,-68290.0,32887.0,-452710.0,2367929.0,2013-09-08
251,2231241.0,183307.0,2003074.0,97853.0,31347.0,272387.0,-24320.0,32207.0,-366252.0,2620175.0,2013-09-09
252,2270067.0,221987.0,1931086.0,80736.0,30335.0,289327.0,-18421.0,32105.0,-298778.0,2585576.0,2013-09-10
253,2324993.0,221145.0,2050295.0,96958.0,28415.0,283639.0,-17969.0,32986.0,-372128.0,2713438.0,2013-09-11
254,2345885.0,255141.0,2098286.0,36622.0,23378.0,316212.0,-17567.0,32677.0,-400513.0,2762316.0,2013-09-12
255,2315908.0,194623.0,2088089.0,48137.0,26724.0,309336.0,-20959.0,32947.0,-364647.0,2699856.0,2013-09-13
256,2039254.0,77814.0,1966838.0,81125.0,22994.0,246426.0,-35243.0,32931.0,-355288.0,2428128.0,2013-09-14
257,1903248.0,65339.0,1982448.0,121783.0,24047.0,208211.0,-75798.0,31834.0,-456190.0,2433662.0,2013-09-15
258,2301198.0,159549.0,2041592.0,141962.0,21276.0,282451.0,-28953.0,29427.0,-347760.0,2676257.0,2013-09-16
259,2402605.0,195180.0,2059792.0,183585.0,23080.0,306084.0,-35856.0,28576.0,-359483.0,2796297.0,2013-09-17
260,2391822.0,232419.0,2021034.0,163981.0,23082.0,323230.0,-30494.0,28624.0,-371775.0,2792370.0,2013-09-18
261,2382151.0,235067.0,2020405.0,97316.0,26805.0,323565.0,-32166.0,28907.0,-319395.0,2732065.0,2013-09-19
262,2317098.0,216864.0,2064621.0,46585.0,29513.0,342662.0,-29028.0,30374.0,-386120.0,2730619.0,2013-09-20
263,2030223.0,134293.0,1874651.0,21079.0,36100.0,284221.0,-51205.0,31218.0,-301620.0,2381562.0,2013-09-21
264,1891179.0,90262.0,1878246.0,23570.0,36727.0,235373.0,-69260.0,31506.0,-336691.0,2295684.0,2013-09-22
265,2266214.0,146319.0,1996413.0,48403.0,40264.0,285350.0,-20624.0,31122.0,-262563.0,2547871.0,2013-09-23
266,2320401.0,248027.0,2055061.0,25091.0,38405.0,296787.0,-23701.0,31684.0,-352557.0,2695055.0,2013-09-24
267,2333684.0,251767.0,2013772.0,8599.0,30100.0,310217.0,-20865.0,32084.0,-293615.0,2646539.0,2013-09-25
268,2333972.0,272161.0,1949803.0,24333.0,26695.0,282935.0,-21923.0,32463.0,-234134.0,2588390.0,2013-09-26
269,2297963.0,225760.0,1939536.0,56999.0,28556.0,284032.0,-20522.0,32962.0,-250923.0,2567845.0,2013-09-27
270,2019269.0,110406.0,1885259.0,87335.0,17231.0,217459.0,-59574.0,32794.0,-273132.0,2350484.0,2013-09-28
271,1891774.0,49097.0,1895628.0,44570.0,17366.0,205139.0,-74921.0,31440.0,-278031.0,2243240.0,2013-09-29
272,2270641.0,200730.0,2018656.0,28028.0,22448.0,268296.0,-29058.0,30294.0,-270368.0,2568452.0,2013-09-30
273,2342941.0,266636.0,2014481.0,35257.0,23588.0,282393.0,-26025.0,30791.0,-285893.0,2653146.0,2013-10-01
274,2356783.0,221560.0,2042342.0,63517.0,28538.0,267416.0,-24967.0,32213.0,-275584.0,2655586.0,2013-10-02
275,2360213.0,214923.0,1951879.0,144948.0,17555.0,275379.0,-28016.0,32050.0,-250250.0,2636734.0,2013-10-03
276,2322505.0,219171.0,1935357.0,81297.0,10941.0,300000.0,-28160.0,31571.0,-229375.0,2578337.0,2013-10-04
277,2035717.0,131743.0,1855515.0,45204.0,23011.0,281291.0,-66762.0,31259.0,-267250.0,2368023.0,2013-10-05
278,1911029.0,101020.0,1898144.0,32193.0,23025.0,239167.0,-66029.0,31513.0,-349735.0,2325062.0,2013-10-06
279,2297163.0,294310.0,1967215.0,19463.0,27600.0,287129.0,-22578.0,31280.0,-308952.0,2626997.0,2013-10-07
280,2366643.0,335754.0,1969838.0,17123.0,22060.0,314001.0,-29047.0,30587.0,-295387.0,2689363.0,2013-10-08
281,2390748.0,297780.0,1939900.0,60493.0,20214.0,299138.0,-28938.0,30113.0,-229657.0,2647638.0,2013-10-09
282,2486284.0,333982.0,1967944.0,147008.0,18893.0,287451.0,-29417.0,31688.0,-272992.0,2786966.0,2013-10-10
283,2556617.0,296942.0,2024356.0,53698.0,22668.0,290772.0,-28257.0,32047.0,-137280.0,2720483.0,2013-10-11
284,2357680.0,223511.0,1953922.0,33491.0,18696.0,270638.0,-54186.0,32949.0,-122936.0,2533207.0,2013-10-12
285,2249854.0,121586.0,1953332.0,103383.0,24356.0,243493.0,-61488.0,32174.0,-168640.0,2478324.0,2013-10-13
286,2590582.0,299698.0,2025829.0,90005.0,18359.0,308263.0,-16526.0,30789.0,-167517.0,2772943.0,2013-10-14
287,2620677.0,288936.0,2020937.0,64681.0,8989.0,349194.0,-26244.0,29862.0,-117336.0,2762599.0,2013-10-15
288,2625277.0,285054.0,1999423.0,103436.0,17839.0,371951.0,-29291.0,31114.0,-155898.0,2808817.0,2013-10-16
289,2548799.0,283225.0,2000027.0,92701.0,26304.0,350933.0,-30801.0,31485.0,-206805.0,2784675.0,2013-10-17
290,2513366.0,247881.0,2067659.0,75676.0,24345.0,349478.0,-37110.0,31962.0,-248197.0,2797001.0,2013-10-18
291,2202450.0,82343.0,1941553.0,126894.0,16335.0,322345.0,-53659.0,33021.0,-267990.0,2522491.0,2013-10-19
292,2033010.0,88815.0,1876513.0,138645.0,16202.0,267933.0,-85403.0,31603.0,-302942.0,2419711.0,2013-10-20
293,2390979.0,211453.0,1993083.0,126394.0,18793.0,337223.0,-35771.0,31505.0,-293437.0,2718451.0,2013-10-21
294,2425562.0,178031.0,2033110.0,202530.0,13713.0,319993.0,-42829.0,31806.0,-312547.0,2779183.0,2013-10-22
295,2420615.0,179580.0,2039723.0,157968.0,19166.0,317570.0,-35611.0,32449.0,-291998.0,2746456.0,2013-10-23
296,2441326.0,222417.0,2063721.0,85897.0,21611.0,339510.0,-36833.0,33145.0,-289870.0,2766301.0,2013-10-24
297,2404977.0,106793.0,2092921.0,144822.0,14037.0,379413.0,-27857.0,33871.0,-340679.0,2771857.0,2013-10-25
298,2101066.0,44015.0,2053472.0,165355.0,20763.0,284910.0,-46231.0,34677.0,-457569.0,2603192.0,2013-10-26
299,1925601.0,42115.0,1780557.0,258714.0,16488.0,236999.0,-100068.0,33062.0,-343832.0,2367935.0,2013-10-27
300,2395296.0,140820.0,2055897.0,251825.0,17634.0,319731.0,-31056.0,32567.0,-393859.0,2818474.0,2013-10-28
301,2547103.0,238769.0,2148178.0,128948.0,17946.0,358482.0,-26480.0,32579.0,-353097.0,2924902.0,2013-10-29
302,2649080.0,256317.0,2175912.0,62026.0,25460.0,397563.0,-27461.0,33030.0,-275438.0,2950308.0,2013-10-30
303,2693788.0,270020.0,2165653.0,83027.0,22690.0,393068.0,-25683.0,34036.0,-250818.0,2968494.0,2013-10-31
304,2388502.0,137537.0,2085060.0,112689.0,12010.0,280708.0,-43248.0,38576.0,-236590.0,2666580.0,2013-11-01
305,2289476.0,113498.0,2068526.0,197320.0,11990.0,272428.0,-58758.0,37576.0,-354891.0,2701338.0,2013-11-02
306,2260790.0,113200.0,1932419.0,234558.0,17815.0,291591.0,-94853.0,37650.0,-273454.0,2627233.0,2013-11-03
307,2734170.0,254337.0,2135513.0,202775.0,6947.0,405397.0,-35827.0,36667.0,-273401.0,3041636.0,2013-11-04
308,2897051.0,300233.0,2236224.0,183405.0,7373.0,439532.0,-32748.0,36249.0,-274928.0,3203016.0,2013-11-05
309,2751562.0,252782.0,2233731.0,232703.0,12767.0,437934.0,-38872.0,36104.0,-417250.0,3206021.0,2013-11-06
310,2669355.0,285633.0,2176592.0,154181.0,15889.0,430436.0,-35002.0,35881.0,-396039.0,3098612.0,2013-11-07
311,2683047.0,303434.0,2189277.0,110917.0,6819.0,468177.0,-35317.0,36829.0,-398767.0,3115453.0,2013-11-08
312,2506597.0,138787.0,2118795.0,173659.0,17426.0,407100.0,-63197.0,37687.0,-325392.0,2893454.0,2013-11-09
313,2405397.0,139632.0,2026453.0,157906.0,10024.0,389265.0,-77607.0,36542.0,-278563.0,2759822.0,2013-11-10
314,2581210.0,247052.0,2159143.0,92529.0,18810.0,411342.0,-46245.0,35774.0,-338863.0,2964650.0,2013-11-11
315,2946393.0,398949.0,2225001.0,71504.0,14711.0,435849.0,-34243.0,35232.0,-202375.0,3181246.0,2013-11-12
316,2989329.0,384264.0,2273456.0,82085.0,14228.0,431080.0,-32787.0,35274.0,-200092.0,3220387.0,2013-11-13
317,3121136.0,363421.0,2317932.0,137905.0,14142.0,473941.0,-31703.0,35644.0,-191981.0,3342985.0,2013-11-14
318,3182637.0,370635.0,2368237.0,181572.0,9080.0,481848.0,-32324.0,36750.0,-235062.0,3448122.0,2013-11-15
319,2945998.0,287125.0,2399555.0,63150.0,12772.0,428549.0,-61616.0,37387.0,-222756.0,3228538.0,2013-11-16
320,2804416.0,245980.0,2373401.0,32601.0,6179.0,383876.0,-63237.0,38252.0,-214467.0,3080289.0,2013-11-17
321,3211351.0,423415.0,2390907.0,20940.0,4764.0,446644.0,-25708.0,37223.0,-88702.0,3323893.0,2013-11-18
322,3303961.0,429333.0,2390888.0,105272.0,6269.0,446232.0,-32649.0,37210.0,-80469.0,3415204.0,2013-11-19
323,3484321.0,445350.0,2433843.0,156462.0,11774.0,444493.0,-36704.0,36718.0,-9479.0,3528640.0,2013-11-20
324,3483838.0,431465.0,2507029.0,87783.0,8340.0,456409.0,-31082.0,36923.0,-14901.0,3527949.0,2013-11-21
325,3557678.0,430141.0,2521077.0,134316.0,7696.0,490172.0,-27677.0,37077.0,-36930.0,3620479.0,2013-11-22
326,3221047.0,336718.0,2426467.0,133412.0,6743.0,426837.0,-37925.0,38321.0,-111419.0,3368498.0,2013-11-23
327,3005400.0,277453.0,2385420.0,125710.0,8049.0,388917.0,-83490.0,38373.0,-136868.0,3223922.0,2013-11-24
328,3353959.0,436616.0,2382677.0,95726.0,15568.0,433804.0,-30653.0,37528.0,-19143.0,3401919.0,2013-11-25
329,3449427.0,485408.0,2385345.0,75507.0,16057.0,430665.0,-31581.0,36417.0,49753.0,3429399.0,2013-11-26
330,3520306.0,461247.0,2462586.0,35319.0,17247.0,428723.0,-31415.0,36913.0,107829.0,3442035.0,2013-11-27
331,3663197.0,472533.0,2553011.0,21475.0,16844.0,483220.0,-21611.0,37241.0,98624.0,3584324.0,2013-11-28
332,3540210.0,438093.0,2547020.0,84468.0,11909.0,457589.0,-18916.0,37991.0,-19837.0,3577070.0,2013-11-29
333,3169026.0,365811.0,2510635.0,100225.0,9252.0,371929.0,-46430.0,39102.0,-182784.0,3396954.0,2013-11-30
334,3055902.0,317580.0,2559307.0,117199.0,16796.0,300863.0,-71854.0,37807.0,-192528.0,3349552.0,2013-12-01
335,3447456.0,418673.0,2564978.0,121931.0,11837.0,412893.0,-30105.0,36701.0,-91415.0,3567013.0,2013-12-02
336,3570974.0,486005.0,2586445.0,13868.0,18480.0,428991.0,-16767.0,36734.0,15332.0,3570523.0,2013-12-03
337,3625235.0,462657.0,2629935.0,39026.0,15496.0,442585.0,-21392.0,35815.0,19200.0,3625514.0,2013-12-04
338,3547378.0,453992.0,2581385.0,135511.0,11600.0,423698.0,-29739.0,36167.0,-67201.0,3642353.0,2013-12-05
339,3450685.0,393632.0,2551865.0,114782.0,13532.0,406405.0,-34314.0,38058.0,-35258.0,3518274.0,2013-12-06
340,3177265.0,341210.0,2552205.0,59114.0,17090.0,330167.0,-65434.0,38611.0,-97682.0,3338397.0,2013-12-07
341,3080645.0,293651.0,2542317.0,47262.0,19717.0,279943.0,-72932.0,38301.0,-69473.0,3221191.0,2013-12-08
342,3585219.0,432627.0,2678673.0,31318.0,20967.0,401815.0,-24558.0,36948.0,5609.0,3602348.0,2013-12-09
343,3646084.0,440636.0,2717877.0,45234.0,20903.0,431576.0,-20039.0,35856.0,-27837.0,3692082.0,2013-12-10
344,3626223.0,464387.0,2686130.0,94368.0,18228.0,421358.0,-26087.0,35330.0,-69345.0,3719801.0,2013-12-11
345,3642203.0,458019.0,2647281.0,56837.0,12840.0,461046.0,-30823.0,35847.0,-663.0,3671870.0,2013-12-12
346,3580906.0,413177.0,2706723.0,51607.0,11422.0,415545.0,-26481.0,36720.0,-29618.0,3635194.0,2013-12-13
347,3213945.0,312696.0,2705995.0,124884.0,13585.0,258460.0,-60192.0,37446.0,-180767.0,3453066.0,2013-12-14
348,3052142.0,257656.0,2707259.0,149385.0,18078.0,222989.0,-68811.0,37422.0,-273760.0,3392789.0,2013-12-15
349,3354536.0,372049.0,2713612.0,182241.0,18877.0,297748.0,-39061.0,36345.0,-229168.0,3620872.0,2013-12-16
350,3352055.0,386860.0,2692286.0,124105.0,14561.0,330542.0,-40209.0,35453.0,-193409.0,3583807.0,2013-12-17
351,3268302.0,349341.0,2700514.0,176819.0,11481.0,301290.0,-43365.0,35584.0,-265182.0,3575029.0,2013-12-18
352,3246395.0,322130.0,2710452.0,146565.0,4917.0,363652.0,-35270.0,35379.0,-303246.0,3583095.0,2013-12-19
353,3268888.0,295460.0,2731316.0,117520.0,12002.0,399389.0,-39057.0,35406.0,-285047.0,3591093.0,2013-12-20
354,3068112.0,163362.0,2708215.0,235802.0,9765.0,363328.0,-46320.0,37144.0,-405052.0,3517616.0,2013-12-21
355,2819129.0,118936.0,2563072.0,249362.0,8534.0,270882.0,-98342.0,38158.0,-333265.0,3248944.0,2013-12-22
356,2957000.0,120971.0,2583750.0,246429.0,12804.0,348650.0,-31186.0,37394.0,-363680.0,3349998.0,2013-12-23
357,2821151.0,116695.0,2397289.0,262145.0,3084.0,306679.0,-60787.0,37350.0,-243099.0,3123242.0,2013-12-24
358,2512940.0,117988.0,2308244.0,121199.0,7676.0,303788.0,-92068.0,37087.0,-292767.0,2895982.0,2013-12-25
359,2899827.0,119323.0,2516455.0,117210.0,11573.0,407849.0,-43280.0,36717.0,-268394.0,3209127.0,2013-12-26
360,2939218.0,116185.0,2521288.0,216040.0,12884.0,347289.0,-84810.0,37372.0,-260036.0,3251058.0,2013-12-27
361,2799082.0,116918.0,2471236.0,154063.0,4781.0,357880.0,-56897.0,38002.0,-288659.0,3142880.0,2013-12-28
362,2802315.0,117158.0,2539999.0,106008.0,13874.0,347837.0,-71842.0,37391.0,-289902.0,3162267.0,2013-12-29
363,3121120.0,139571.0,2620810.0,168047.0,13658.0,434740.0,-35906.0,36618.0,-258256.0,3413444.0,2013-12-30
364,3047159.0,127411.0,2601146.0,180253.0,12704.0,411060.0,-37121.0,37480.0,-287604.0,3370054.0,2013-12-31
365,2720982.0,116911.0,2380945.0,247655.0,9558.0,311226.0,-93212.0,44819.0,-296824.0,3111114.0,2014-01-01
366,2913529.0,115428.0,2469261.0,216850.0,9745.0,413295.0,-41637.0,43778.0,-313120.0,3268357.0,2014-01-02
367,2955508.0,113313.0,2615156.0,262111.0,6511.0,397197.0,-42865.0,43635.0,-439480.0,3437923.0,2014-01-03
368,2809936.0,113210.0,2536440.0,195986.0,5747.0,407594.0,-60750.0,44142.0,-432326.0,3303119.0,2014-01-04
369,2792368.0,112339.0,2581646.0,172223.0,11533.0,358079.0,-91751.0,44450.0,-396124.0,3280270.0,2014-01-05
370,3091695.0,144006.0,2606091.0,270023.0,11224.0,419844.0,-47550.0,43425.0,-355318.0,3494613.0,2014-01-06
371,3064803.0,199241.0,2656957.0,210529.0,10715.0,438280.0,-47329.0,43451.0,-446954.0,3559173.0,2014-01-07
372,3026985.0,206977.0,2694624.0,131640.0,11966.0,445351.0,-45783.0,43235.0,-460949.0,3533793.0,2014-01-08
373,3084126.0,206756.0,2714322.0,189996.0,9150.0,459666.0,-43602.0,43468.0,-495610.0,3623358.0,2014-01-09
374,3153785.0,243809.0,2787457.0,40219.0,15373.0,501534.0,-34739.0,43381.0,-443196.0,3631773.0,2014-01-10
375,2874759.0,174041.0,2709034.0,31957.0,7118.0,390116.0,-68987.0,44844.0,-413331.0,3357110.0,2014-01-11
376,2827852.0,114463.0,2726738.0,100848.0,13703.0,344323.0,-68944.0,44366.0,-447603.0,3344441.0,2014-01-12
377,3194355.0,229141.0,2816182.0,108638.0,6803.0,437552.0,-40877.0,43583.0,-406670.0,3641899.0,2014-01-13
378,3329843.0,316903.0,2850496.0,91963.0,12934.0,453302.0,-38661.0,43129.0,-400190.0,3768727.0,2014-01-14
379,3407009.0,291034.0,2851456.0,169378.0,9258.0,487933.0,-42135.0,43636.0,-403488.0,3852695.0,2014-01-15
380,3306961.0,232259.0,2861050.0,207809.0,7297.0,475976.0,-53751.0,44368.0,-467942.0,3828759.0,2014-01-16
381,3233616.0,193301.0,2868646.0,178556.0,18849.0,495464.0,-39473.0,44684.0,-526323.0,3799500.0,2014-01-17
382,2964489.0,155600.0,2802212.0,155617.0,8510.0,409514.0,-52546.0,45512.0,-559880.0,3576965.0,2014-01-18
383,2829652.0,177953.0,2680904.0,41456.0,7630.0,370570.0,-77559.0,45549.0,-416918.0,3324062.0,2014-01-19
384,3333755.0,321583.0,2837622.0,58585.0,10072.0,468111.0,-40145.0,44329.0,-366362.0,3740302.0,2014-01-20
385,3472771.0,286127.0,2894513.0,66952.0,16541.0,497439.0,-34795.0,43981.0,-297918.0,3805553.0,2014-01-21
386,3503229.0,273808.0,2870075.0,56371.0,11772.0,511468.0,-29109.0,44067.0,-235086.0,3767561.0,2014-01-22
387,3456309.0,230016.0,2867516.0,120480.0,12085.0,518707.0,-33090.0,44065.0,-303399.0,3792869.0,2014-01-23
388,3398949.0,227777.0,2871565.0,78925.0,9212.0,516410.0,-41867.0,44911.0,-307956.0,3748800.0,2014-01-24
389,3081823.0,117515.0,2814598.0,133185.0,12769.0,423789.0,-76252.0,45343.0,-389044.0,3547199.0,2014-01-25
390,2902551.0,112881.0,2717721.0,218882.0,11035.0,373390.0,-89361.0,44880.0,-486806.0,3478789.0,2014-01-26
391,3373893.0,180506.0,2836088.0,212332.0,15647.0,506420.0,-43841.0,43101.0,-376286.0,3794094.0,2014-01-27
392,3514169.0,233782.0,2865527.0,166729.0,13450.0,514598.0,-42520.0,42989.0,-280327.0,3837075.0,2014-01-28
393,3524402.0,265293.0,2851348.0,98820.0,9753.0,525364.0,-40241.0,43749.0,-229569.0,3794327.0,2014-01-29
394,3466832.0,271036.0,2840171.0,31565.0,9251.0,499937.0,-30052.0,43698.0,-198706.0,3695658.0,2014-01-30
395,3493555.0,230443.0,2851312.0,120539.0,15949.0,502964.0,-31854.0,44483.0,-240265.0,3765690.0,2014-01-31
396,3148449.0,120119.0,2728886.0,206873.0,8431.0,428102.0,-58207.0,45983.0,-331669.0,3538394.0,2014-02-01
397,3013461.0,116087.0,2668547.0,104439.0,17456.0,421425.0,-79881.0,45389.0,-279956.0,3373343.0,2014-02-02
398,3374781.0,216435.0,2711066.0,141762.0,19615.0,503971.0,-30008.0,44733.0,-232729.0,3637582.0,2014-02-03
399,3377379.0,221250.0,2731391.0,195552.0,21572.0,496493.0,-36269.0,45459.0,-297981.0,3711717.0,2014-02-04
400,3436751.0,251616.0,2658862.0,295370.0,10596.0,508070.0,-41419.0,44333.0,-290628.0,3768847.0,2014-02-05
401,3377685.0,228263.0,2660051.0,262097.0,19389.0,467334.0,-40362.0,45069.0,-264024.0,3682203.0,2014-02-06
402,3224806.0,194966.0,2658338.0,264604.0,17468.0,508432.0,-50533.0,44928.0,-413380.0,3688736.0,2014-02-07
403,3039636.0,117667.0,2580882.0,296691.0,8611.0,464615.0,-54141.0,46686.0,-421341.0,3515152.0,2014-02-08
404,2941035.0,116611.0,2453080.0,244459.0,18617.0,436278.0,-90638.0,46092.0,-283393.0,3315137.0,2014-02-09
405,3265406.0,231083.0,2607667.0,125137.0,9098.0,522031.0,-37157.0,44936.0,-237372.0,3539952.0,2014-02-10
406,3393154.0,220705.0,2615012.0,174201.0,17434.0,545921.0,-37053.0,45415.0,-188475.0,3618688.0,2014-02-11
407,3399039.0,214340.0,2677553.0,219091.0,26425.0,498510.0,-33077.0,45576.0,-249331.0,3681495.0,2014-02-12
408,3378569.0,208278.0,2685038.0,218509.0,13564.0,563751.0,-36523.0,45808.0,-319830.0,3734948.0,2014-02-13
409,3312921.0,227095.0,2567835.0,225725.0,13572.0,571055.0,-37363.0,46136.0,-301050.0,3651418.0,2014-02-14
410,2884515.0,142210.0,2414804.0,242803.0,9988.0,478009.0,-83058.0,46438.0,-366643.0,3334252.0,2014-02-15
411,2778772.0,133763.0,2493401.0,111011.0,16208.0,464018.0,-104197.0,46305.0,-381699.0,3264706.0,2014-02-16
412,3130872.0,184024.0,2632702.0,99276.0,33247.0,525368.0,-38888.0,44713.0,-349529.0,3519330.0,2014-02-17
413,3239853.0,219423.0,2643657.0,80226.0,14465.0,535575.0,-38129.0,45413.0,-260671.0,3538759.0,2014-02-18
414,3181062.0,210663.0,2642191.0,80295.0,17559.0,537977.0,-40730.0,45852.0,-312634.0,3534537.0,2014-02-19
415,3122528.0,162664.0,2626981.0,172358.0,19695.0,501545.0,-40628.0,46051.0,-366073.0,3529294.0,2014-02-20
416,3137213.0,144939.0,2627256.0,170177.0,19356.0,534471.0,-39119.0,45800.0,-365512.0,3541999.0,2014-02-21
417,2907054.0,136083.0,2507357.0,104197.0,25518.0,464210.0,-55517.0,46654.0,-321350.0,3284019.0,2014-02-22
418,2669565.0,130176.0,2397725.0,124726.0,34662.0,407717.0,-93946.0,45776.0,-377213.0,3140782.0,2014-02-23
419,2990388.0,144692.0,2505353.0,189572.0,35424.0,475841.0,-42518.0,44538.0,-362448.0,3395420.0,2014-02-24
420,3108437.0,172390.0,2526618.0,201419.0,14316.0,492754.0,-31878.0,45167.0,-312351.0,3452664.0,2014-02-25
